filename,caption,tags
merged_1758.jpg,a painting of a whale and a wave,painting;wave;whale
merged_1759.jpg,a vintage advertisement for a camera and a camera,advertisement;vintage;camera
merged_1760.jpg,a painting of a bat with pink and purple leaves,painting;pink;bat;leaves;purple
merged_1761.jpg,a bird standing in the grass near a wall,wall;standing;bird;near;grass
merged_1762.jpg,a picture of sheeps on the shore of a body of water,picture;sheeps;shore;water;body
merged_1763.jpg,a black and white photo of a table with various objects,photo;black;white;table;objects;various
merged_1764.jpg,a painting of two men with mustaches and flowers,two;men;mustaches;painting;flowers
merged_1765.jpg,a drawing of rabbits and a handwritten poem,drawing;poem;rabbits;handwritten
merged_1766.jpg,the tale of two mice by felix dotter,two;dotter;mice;felix;tale
merged_1767.jpg,a postcard with a boat and buildings,buildings;boat;postcard
merged_1768.jpg,a windmill in the water near a house,windmill;near;house;water
merged_1769.jpg,two birds sitting on a wooden fence,two;birds;sitting;wooden;fence
merged_1770.jpg,a cartoon of a dinosaur and a man in front of a building,dinosaur;man;front;cartoon;building
merged_1771.jpg,collage - collage - collage - collage - collage collage collage collage,collage
merged_1772.jpg,a bird sitting on top of a cactus,cactus;top;sitting;bird
merged_1773.jpg,a phea bird in the grass with a red lighthouse in the background,phea;lighthouse;background;red;bird;grass
merged_1774.jpg,a windmill sitting on top of a flooded street,street;sitting;flooded;top;windmill
merged_1775.jpg,a moose in the water,moose;water
merged_1776.jpg,a man holding a flag on top of a mountain,man;top;holding;mountain;flag
merged_1777.jpg,a green glow in the dark,green;dark;glow
merged_1778.jpg,a black and white poster with the words keep calm and stop racism,black;poster;keep;calm;racism;white;stop;words
merged_1779.jpg,a picture of a stadium with a fire in the middle,middle;stadium;picture;fire
merged_1780.jpg,a fox in a field of purple flowers,field;flowers;fox;purple
merged_1781.jpg,barred owl flee blanket featuring the barred owl by michael gron,barred;featuring;blanket;owl;michael;gron;flee
merged_1782.jpg,an illustration of a bird perched on a branch,branch;bird;illustration;perched
merged_1783.jpg,sheep grazing in a field,sheep;field;grazing
merged_1784.jpg,a painting of a woman reading a book,woman;reading;book;painting
merged_1785.jpg,"a poster for the movie, the little prince",poster;little;prince;movie
merged_1786.jpg,"the palace of versailles, france",palace;france;versailles
merged_1787.jpg,postcard - postcard - postcard - postcard - postcard - postcard - postcard,postcard
merged_1788.jpg,a book with a bunch of anime characters on it,book;anime;bunch;characters
merged_1789.jpg,a small bird with a blue head and white chest,small;white;chest;bird;blue;head
merged_1790.jpg,a map of wisconsin with the state name and location,map;state;name;location;wisconsin
merged_1791.jpg,a group of people in colorful costumes,costumes;group;people;colorful
merged_1792.jpg,"the cover of the book, ' the castle of the moors '",book;moors;castle;cover
merged_1793.jpg,a bird sitting on top of a building,building;top;sitting;bird
merged_1794.jpg,a drawing of a man laying on a bed,drawing;bed;man;laying
merged_1795.jpg,a poster for the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition,exhibition;poster
merged_1796.jpg,a polar polar polar polar polar polar polar polar polar polar polar polar polar polar polar polar polar polar polar,polar
merged_1797.jpg,a fox in a circle with leaves around it,leaves;circle;around;fox
merged_1798.jpg,a col of postage stamps with various images,stamps;col;images;postage;various
merged_1799.jpg,a painting of a sheep and its lamb,sheep;painting;lamb
merged_1800.jpg,a painting of a house in the snow,snow;painting;house
merged_1801.jpg,a watercolor painting of a dogwood plant,watercolor;plant;painting;dogwood
merged_1802.jpg,a painting of a girl with a butterfly wings,wings;girl;painting;butterfly
merged_1803.jpg,a living room with a fireplace and a chair,chair;fireplace;room;living
merged_1804.jpg,a bird with its mouth open and it ' s mouth open,open;bird;mouth
merged_1805.jpg,a black and white photo of a man standing on top of a pile of leaves,man;photo;black;pile;standing;white;top;leaves
merged_1806.jpg,a snowy owl with its wings open,snowy;wings;open;owl
merged_1807.jpg,a painting of a woman and a wolf,woman;wolf;painting
merged_1808.jpg,a painting of two children dressed as witches and a ghost,witches;two;painting;dressed;children;ghost
merged_1809.jpg,an owl is sitting on a rock with the words ' owl ',rock;sitting;owl;words
merged_1810.jpg,a painting of a girl reading a book,reading;girl;book;painting
merged_1811.jpg,a bird flying over a snowy mountain,snowy;flying;bird;mountain
merged_1812.jpg,a statue of a man holding a large metal object,man;metal;large;holding;object;statue
merged_1813.jpg,barbie paper doll envelope,barbie;envelope;doll;paper
merged_1814.jpg,a painting of a girl in a forest surrounded by pumpkins,surrounded;forest;girl;pumpkins;painting
merged_1815.jpg,a cat with a hat and playing cards,cat;cards;hat;playing
merged_1816.jpg,a watercolor painting of a crow and a lantern,lantern;watercolor;crow;painting
merged_1817.jpg,a poster advertising a plane that is flying over the city,flying;poster;city;advertising;plane
merged_1818.jpg,a red fox curled its tail in the snow,snow;tail;fox;curled;red
merged_1819.jpg,a girl with long hair and a black hat is looking at a fish in a pond,black;fish;girl;pond;hair;looking;long;hat
merged_1820.jpg,a squirrel in the woods,woods;squirrel
merged_1821.jpg,a painting of a woman holding a knife and a knife,woman;knife;holding;painting
merged_1822.jpg,a painting of a man and a bird,man;painting;bird
merged_1823.jpg,an owl sitting on a branch with a green background,branch;background;sitting;owl;green
merged_1824.jpg,the view from the top of the building in the sky,view;sky;top;building
merged_1825.jpg,a painting of an angel with a bird on its back,angel;back;painting;bird
merged_1826.jpg,a candle in a glass jar with a candle inside,candle;glass;inside;jar
merged_1827.jpg,a poster with a cityscape and buildings,poster;buildings;cityscape
merged_1828.jpg,a little girl with a cat on her back,cat;girl;back;little
merged_1829.jpg,a poster with many different pictures of people,many;poster;pictures;people;different
merged_1830.jpg,a woman laying on a rug in a room,woman;room;rug;laying
merged_1831.jpg,a drawing of a girl holding a baby,drawing;baby;girl;holding
merged_1832.jpg,a stuffed animal with a dress and shoes,stuffed;shoes;animal;dress
merged_1833.jpg,a painting of a horse drawn by a man in the snow,man;snow;horse;painting;drawn
merged_1834.jpg,a bird perched on a branch in the snow,snow;branch;perched;bird
merged_1835.jpg,a woman with a tiger and a tiger in the jungle,woman;jungle;tiger
merged_1836.jpg,a stamp with a cartoon of people outside a restaurant,outside;cartoon;stamp;people;restaurant
merged_1837.jpg,a col col of a mammoth and a mammoth,col;mammoth
merged_1838.jpg,a painting of a woman wearing a gold headdre,headdre;gold;painting;woman;wearing
merged_1839.jpg,a red rose with yellow flowers and green leaves,rose;flowers;red;green;leaves;yellow
merged_1840.jpg,a painting of a man with a red flower,man;flower;painting;red
merged_1841.jpg,a painting of a woman sitting on the grass with a fox,fox;sitting;painting;woman;grass
merged_1842.jpg,a poster with two men in the middle of the image,two;men;poster;image;middle
merged_1843.jpg,the hoit the hoit chronicles,chronicles;hoit
merged_1844.jpg,a group of people are riding horses down a dirt road,riding;dirt;horses;road;group;people
merged_1845.jpg,a painting of two people walking through a forest,two;forest;painting;walking;people
merged_1846.jpg,a church in the snow with a green building,snow;green;church;building
merged_1847.jpg,a russian poster for the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the,exhibition;poster;russian
merged_1848.jpg,a bird nest with two eggs in it,eggs;nest;bird;two
merged_1849.jpg,a painting of a woman in a wreath with birds,woman;birds;painting;wreath
merged_1850.jpg,a painting of people walking down a street,walking;people;painting;street
merged_1851.jpg,a windmill in the middle of a river,windmill;river;middle
merged_1852.jpg,"a map of the city of constantinople, turkey",map;city;constantinople;turkey
merged_1853.jpg,a small kitten sleeping next to a flower,small;kitten;flower;sleeping;next
merged_1854.jpg,moscow bath towel featuring the photograph moscow by david g,david;g;featuring;photograph;moscow;towel;bath
merged_1855.jpg,a painting of a girl in a forest surrounded by pumpkins,surrounded;forest;girl;pumpkins;painting
merged_1856.jpg,a bird sitting on top of a tree branch,branch;sitting;top;bird;tree
merged_1857.jpg,a river with a bridge and a castle in the background,river;background;bridge;castle
merged_1858.jpg,a postcard with a lighthouse on top of a rock,lighthouse;rock;top;postcard
merged_1859.jpg,a person standing on a rocky mountain,standing;rocky;person;mountain
merged_1860.jpg,a woman with a bird on her head,woman;head;bird
merged_1861.jpg,a painting of a lighthouse at sunset,lighthouse;sunset;painting
merged_1862.jpg,a painting of a woman in a white dress,woman;white;dress;painting
merged_1863.jpg,a painting of a woman sitting on a tree branch,branch;sitting;painting;woman;tree
merged_1864.jpg,two birds are standing next to each other birds,next;birds;standing;two
merged_1865.jpg,moscow moscow moscow moscow moscow moscow moscow moscow moscow moscow moscow moscow moscow moscow moscow moscow moscow moscow moscow moscow,moscow
merged_1866.jpg,"a watercolor drawing of a unicorn with the words, ` ` ' ' ' ' ' ' '",drawing;watercolor;unicorn;words
merged_1867.jpg,two cats in a floral frame with flowers,cats;frame;two;floral;flowers
merged_1868.jpg,a watercolor painting of a dancer in a colorful dress,watercolor;dress;painting;dancer;colorful
merged_1869.jpg,a woman in a red dress and red hat,woman;hat;dress;red
merged_1870.jpg,the tale of peter rabbit,rabbit;peter;tale
merged_1871.jpg,joker playing card,joker;card;playing
merged_1872.jpg,two postcards with a church and a star,postcards;star;church;two
merged_1873.jpg,a painting of a girl holding a bird,girl;holding;painting;bird
merged_1874.jpg,a building with a large white portico,white;portico;large;building
merged_1875.jpg,a bird is sitting in a tree,sitting;bird;tree
merged_1876.jpg,a painting of a man on a horse,man;painting;horse
merged_1877.jpg,a painting of a little girl in a forest surrounded by pumpkins,surrounded;forest;girl;pumpkins;painting;little
merged_1878.jpg,a drawing of a city with buildings and a man,drawing;buildings;city;man
merged_1879.jpg,"the cover of the album, ' the island '",album;island;cover
merged_1880.jpg,a painting of a woman with green hair and a dragon,painting;woman;hair;dragon;green
merged_1881.jpg,a painting of a woman wearing a headdre,woman;headdre;wearing;painting
merged_1882.jpg,a vintage halloween postcard with two children in costumes and a cat,costumes;halloween;two;vintage;postcard;cat;children
merged_1883.jpg,a monument in the middle of a park,park;middle;monument
merged_1884.jpg,a pair of vases with flowers on the base,base;flowers;pair;vases
merged_1885.jpg,a painting of a woman with flowers in her hair,woman;flowers;painting;hair
merged_1886.jpg,a cat is sitting in a persons ' s lap,cat;sitting;lap;persons
merged_1887.jpg,a cow standing in a field with a blue sky in the background,field;sky;background;standing;cow;blue
merged_1888.jpg,a col of photos of the city of stockholm,stockholm;photos;city;col
merged_1889.jpg,the goddess of the earth,goddess;earth
merged_1890.jpg,"the cover art for the album, ` ' s album",album;art;cover
merged_1891.jpg,a large painting of a man standing in front of a table,man;front;standing;large;painting;table
merged_1892.jpg,a woman walking down a snowy street in the city,street;woman;city;snowy;walking
merged_1893.jpg,a painting of a teapot and a tea pot with flowers,painting;flowers;tea;pot;teapot
merged_1894.jpg,a painting of a woman holding a white bird,painting;woman;white;holding;bird
merged_1895.jpg,"a bird wearing a red scarf and a red hat, sitting on a branch with a cup of coffee",branch;scarf;sitting;coffee;wearing;bird;red;hat;cup
merged_1896.jpg,"a city skyline with the words, ` ' s, and the words ` ' s on it",words;city;skyline
merged_1897.jpg,a christmas card with santa riding in a sled sler,riding;santa;christmas;card;sled;sler
merged_1898.jpg,a watercolor painting of a fairy sitting on a flower,flower;watercolor;sitting;painting;fairy
merged_1899.jpg,a painting of a bird sitting on a branch of cher,branch;sitting;painting;cher;bird
merged_1900.jpg,a book with a drawing of a fish,book;drawing;fish
merged_1901.jpg,a watercolor painting of the arc de triode in paris,paris;triode;watercolor;arc;painting;de
merged_1902.jpg,a book with illustrations of fish and plants,book;fish;illustrations;plants
merged_1903.jpg,a cupcake with a sail and a lighthouse,cupcake;lighthouse;sail
merged_1904.jpg,a mermaid with a large fish in her hand,fish;mermaid;large;hand
merged_1905.jpg,a poster advertising a russian newspaper,advertising;poster;russian;newspaper
merged_1906.jpg,a painting of a woman looking in a mirror,woman;looking;painting;mirror
merged_1907.jpg,a small figurine with a green hat and a red dress,small;dress;red;green;hat;figurine
merged_1908.jpg,a postcard with a picture of a house in the snow,snow;house;picture;postcard
merged_1909.jpg,a fox in the snow,snow;fox
merged_1910.jpg,a poster for the women ' s day,day;poster;women
merged_1911.jpg,a dragon flying over a sunset,sunset;dragon;flying
merged_1912.jpg,a poster for the russian communist party,poster;communist;russian;party
merged_1913.jpg,a postcard with stamps on it,stamps;postcard
merged_1914.jpg,a bird with its wings open and a bird in the fore,fore;open;wings;bird
merged_1915.jpg,a painting of a city skyline with ducks swimming in the water,skyline;painting;ducks;water;city;swimming
merged_1916.jpg,"a couple in a dress and hat, with a bag and a wine glass",bag;couple;dress;glass;wine;hat
merged_1917.jpg,a bear with a kite flying in the sky,bear;flying;sky;kite
merged_1918.jpg,a painting of a woman in a white dress and a white hat,dress;painting;woman;white;hat
merged_1919.jpg,a painting of a ballerina in a tutue,ballerina;painting;tutue
merged_1920.jpg,a painting of a woman in a kitchen,woman;kitchen;painting
merged_1921.jpg,a painting of a bear and a bird on a dock,bear;dock;painting;bird
merged_1922.jpg,a bird sitting on a branch of a tree with pink flowers,branch;sitting;flowers;pink;bird;tree
merged_1923.jpg,a painting of a leopard laying on a rock,rock;leopard;painting;laying
merged_1924.jpg,a painting of a fox wearing a scarf,scarf;wearing;painting;fox
merged_1925.jpg,a medieval painting of a knight being thrown from a crowd,medieval;thrown;knight;painting;crowd
merged_1926.jpg,a puzzle with the flag of russia and a map of the country,map;puzzle;country;russia;flag
merged_1927.jpg,a cow standing in a field with a mountain in the background,field;background;standing;cow;mountain
merged_1928.jpg,a painting of a cat sitting on a window sie,sie;sitting;painting;window;cat
merged_1929.jpg,a poster for the circus,poster;circus
merged_1930.jpg,a white bird flying in the snow,snow;white;bird;flying
merged_1931.jpg,a painting of a woman holding a cat,woman;cat;holding;painting
merged_1932.jpg,a painting of cows and birds in a field,field;birds;cows;painting
merged_1933.jpg,a city with many tall buildings and cars,tall;many;buildings;cars;city
merged_1934.jpg,a painting of a tree in the middle of a river,river;middle;painting;tree
merged_1935.jpg,a group of birds on a branch,branch;group;birds
merged_1936.jpg,a painting of people in a red mailbox,mailbox;people;painting;red
merged_1937.jpg,a painting of a boy and girl in front of a blue wall,wall;boy;girl;front;painting;blue
merged_1938.jpg,a fish with a pink head and a white tail,tail;fish;white;pink;head
merged_1939.jpg,a painting of a pink dragon in a city,city;dragon;pink;painting
merged_1940.jpg,a painting of boats in the water,boats;painting;water
merged_1941.jpg,a col of photos of the village and river,river;photos;village;col
merged_1942.jpg,a postcard showing a view of a river and a town,town;showing;postcard;river;view
merged_1943.jpg,a bro cover with images of buildings and a fountain,buildings;fountain;cover;images;bro
merged_1944.jpg,a col with pictures of the countries,pictures;countries;col
merged_1945.jpg,a poster for the communist communist party,poster;communist;party
merged_1946.jpg,a postcard with a picture of a beach and buildings,buildings;beach;picture;postcard
merged_1947.jpg,a drawing of a bird with the words ducked spirit,drawing;spirit;bird;ducked;words
merged_1948.jpg,a bird standing in the water with its wings spread,spread;standing;water;bird;wings
merged_1949.jpg,a painting of a landscape with trees and grass,landscape;trees;painting;grass
merged_1950.jpg,a cat and a cat sleeping in a field of sunflowers,cat;field;sunflowers;sleeping
merged_1951.jpg,a card with a cartoon character and a dog,dog;cartoon;card;character
merged_1952.jpg,an aerial view of the beach and the ocean,aerial;view;ocean;beach
merged_1953.jpg,the entrance to the temple,entrance;temple
merged_1954.jpg,a drawing of two women in black and white dresses,women;black;drawing;two;white;dresses
merged_1955.jpg,a watercolor illustration of two rabbits and a butterfly,two;watercolor;rabbits;butterfly;illustration
merged_1956.jpg,a painting of a bridge over a river,river;bridge;painting
merged_1957.jpg,a picture of a wind turbine,turbine;wind;picture
merged_1958.jpg,a cat is sitting on a plate with food,cat;food;plate;sitting
merged_1959.jpg,"a sign that says, ' the first day of the war '",day;sign;says;first;war
merged_1960.jpg,a bird is sitting on the nest in the water,nest;sitting;bird;water
merged_1961.jpg,a man in a suit holding two oranges,man;oranges;suit;two;holding
merged_1962.jpg,a green and white book cover with a cat on it,cover;book;white;cat;green
merged_1963.jpg,a map of the world with different countries,world;map;countries;different
merged_1964.jpg,a blue and white photograph with the words ' the best one way ' written on it,one;photograph;way;white;written;best;blue;words
merged_1965.jpg,an aerial view of the ocean and coastline,aerial;view;ocean;coastline
merged_1966.jpg,a small bird eating food from a small bird,small;food;eating;bird
merged_1967.jpg,os oss oss oss oss oss oss oss oss oss os,os;oss
merged_1968.jpg,a painting of a building with a horse drawn by a man,man;horse;painting;building;drawn
merged_1969.jpg,"the tale of peter rabbit by beate, by beate",rabbit;peter;tale;beate
merged_1970.jpg,a bee flying over water lilies in the rain,flying;bee;water;rain;lilies
merged_1971.jpg,a painting of a train going through a cherry tree,train;going;painting;cherry;tree
merged_1972.jpg,a painting of a woman sitting in a chair,woman;chair;sitting;painting
merged_1973.jpg,a statue of a woman holding a bird,woman;bird;holding;statue
merged_1974.jpg,a painting of a woman with a flag,woman;flag;painting
merged_1975.jpg,a couple dancing in the middle of a circle with flowers and birds,couple;dancing;birds;circle;flowers;middle
merged_1976.jpg,easter basket - easter greeting cards,cards;basket;greeting;easter
merged_1977.jpg,a bird sitting on a branch with berries,branch;sitting;bird;berries
merged_1978.jpg,a woman in a dress and hat is standing next to a tractor,standing;dress;woman;tractor;next;hat
merged_1979.jpg,a bird sitting on a branch of a tree with red berries,branch;sitting;berries;red;bird;tree
merged_1980.jpg,a painting of a bird with its wings spread,spread;wings;painting;bird
merged_1981.jpg,a man in a field with a hat and a jacket,man;field;jacket;hat
merged_1982.jpg,"a poster for the children ' s book, there ' s no place like home",poster;like;book;place;home;children
merged_1983.jpg,a little girl with a flower in her hand,flower;hand;girl;little
merged_1984.jpg,the castle of the dead,dead;castle
merged_1985.jpg,maryland maryland maryland maryland maryland maryland maryland maryland maryland maryland maryland maryland maryland maryland maryland maryland maryland maryland maryland maryland,maryland
merged_1986.jpg,a display with a large display of various items,display;various;large;items
merged_1987.jpg,a roadrunner bird with a poem on it ' s back,poem;back;roadrunner;bird
merged_1988.jpg,a fish with a long tail and a long tail,fish;long;tail
merged_1989.jpg,a red fox cub cub cub cub cub cub cub cub cub cub cub cub cub cub cub cub cub,fox;cub;red
merged_1990.jpg,a large gaming mouse pad with a dragon on it,gaming;pad;large;dragon;mouse
merged_1991.jpg,a mermaid with a fish in her hand,fish;mermaid;hand
merged_1992.jpg,a river in the forest with trees and rocks,river;forest;trees;rocks
merged_1993.jpg,a painting of a house on the water,painting;house;water
merged_1994.jpg,a painting of two men in a desert,men;desert;painting;two
merged_1995.jpg,a poster with the words in our love wins,poster;love;wins;words
merged_1996.jpg,"a tree with the words, ' indian '",words;indian;tree
merged_1997.jpg,a statue on the side of a building,building;side;statue
merged_1998.jpg,a room with a table and a mirror,table;room;mirror
merged_1999.jpg,a painting of a rabbit and a flower,flower;rabbit;painting
merged_2000.jpg,a red barn sits in the middle of a green field,field;barn;red;green;middle;sits
merged_2001.jpg,a painting of a cat in a cup,cat;painting;cup
merged_2002.jpg,a view of a city with a lake and mountains in the background,mountains;background;city;view;lake
merged_2003.jpg,a man standing in front of a window,man;front;window;standing
merged_2004.jpg,a red bird and a red cardinal are shown in this vintage book,vintage;book;cardinal;bird;red;shown
merged_2005.jpg,a poster with the names of the different minerals,names;poster;minerals;different
merged_2006.jpg,a vintage strawberry crate label with a hand holding three strawberries,three;label;vintage;strawberries;crate;holding;strawberry;hand
merged_2007.jpg,a picture of two birds flying over a body of water,flying;picture;two;birds;water;body
merged_2008.jpg,a poster with the words eughts amendment,poster;eughts;amendment;words
merged_2009.jpg,the great mouse ' s kitchen,kitchen;great;mouse
merged_2010.jpg,a sunflower with a quote on it,sunflower;quote
merged_2011.jpg,a poster with a picture of times square in times square,poster;times;picture;square
merged_2012.jpg,two women holding signs that say i don to fight for women,women;say;two;fight;signs;holding
merged_2013.jpg,oregon state postcard,state;oregon;postcard
merged_2014.jpg,a poster for the appaloa horse show,show;poster;appaloa;horse
merged_2015.jpg,a black and white photo of a man in overalls,man;photo;overalls;black;white
merged_2016.jpg,a poster advertising a cruise ship,advertising;poster;cruise;ship
merged_2017.jpg,a poster for the person ' s concert,poster;person;concert
merged_2018.jpg,"a fox wearing a suit and bow tie, with a black tie",suit;fox;black;tie;bow;wearing
merged_2019.jpg,a poster for the museum of the cherokee,museum;poster;cherokee
merged_2020.jpg,a lighthouse on the beach,lighthouse;beach
merged_2021.jpg,"the cover art for the album, ' the devil '",album;devil;art;cover
merged_2022.jpg,the cover of the album don ' s house,album;house;cover
merged_2023.jpg,a painting of people holding signs that say to each other people,say;signs;painting;holding;people
merged_2024.jpg,the wizard of oz by frank bak,bak;oz;frank;wizard
merged_2025.jpg,a card with a shark and fish on it,fish;card;shark
merged_2026.jpg,a poster for the movie,poster;movie
merged_2027.jpg,a protest in london,protest;london
merged_2028.jpg,a fox in the grass,fox;grass
merged_2029.jpg,a poster for the city of illinois,poster;illinois;city
merged_2030.jpg,a couple of people riding on top of a jet ski,riding;couple;top;people;ski;jet
merged_2031.jpg,a dinosaur skeleton in a museum,dinosaur;skeleton;museum
merged_2032.jpg,a poster with the words you can flyin you can flyin,poster;flyin;words
merged_2033.jpg,a beetle with orange and black stripes on its back,orange;back;black;beetle;stripes
merged_2034.jpg,a poster for the missouri state,poster;state;missouri
merged_2035.jpg,a sign that says connecticut connecticut and a map of connecticut,connecticut;map;says;sign
merged_2036.jpg,a woman sitting on a grave with a dog,woman;dog;grave;sitting
merged_2037.jpg,a watercolor painting of a fox running,running;watercolor;painting;fox
merged_2038.jpg,a man sitting on a chair holding a dog,man;dog;sitting;holding;chair
merged_2039.jpg,the cover of the first issue of the avengers universe,avengers;issue;universe;cover;first
merged_2040.jpg,u is for usa,u;usa
merged_2041.jpg,a dinosaur attacking another dinosaur,dinosaur;another;attacking
merged_2042.jpg,a bird sitting on top of a green field,field;sitting;top;bird;green
merged_2043.jpg,a painting of a girl with flowers,girl;flowers;painting
merged_2044.jpg,a book cover with a sail and a black background,sail;black;cover;background;book
merged_2045.jpg,a drawing of flamings with their wings,drawing;wings;flamings
merged_2046.jpg,a person holding a plate with food on it,plate;food;person;holding
merged_2047.jpg,a lighthouse on the rocks of a rocky coastline,lighthouse;rocky;rocks;coastline
merged_2048.jpg,a watercolor sketch of a tree,sketch;watercolor;tree
merged_2049.jpg,a large tree in the middle of a forest,middle;forest;large;tree
merged_2050.jpg,a stamp with a space shuttle on it,space;shuttle;stamp
merged_2051.jpg,a poster for a beach resort in the philippines,poster;resort;philippines;beach
merged_2052.jpg,a poster with a picture of a city,poster;city;picture
merged_2053.jpg,north carolina state map,carolina;map;north;state
merged_2054.jpg,a map of the state of texas with illustrations,illustrations;map;state;texas
merged_2055.jpg,a map of oklahoma with the state of oklahoma in the middle,map;state;middle;oklahoma
merged_2056.jpg,a map of the area where the game is played,played;map;game;area
merged_2057.jpg,a col of mushrooms and mushrooms,mushrooms;col
merged_2058.jpg,a map of the island of person,map;person;island
merged_2059.jpg,"a poster for the circus circus circus circus circus, circus circus, circus circus, circus circus, circus",poster;circus
merged_2060.jpg,a map of the united with cats and dogs,cats;map;dogs;united
merged_2061.jpg,a halloween sign with a witch flying over the moon,witch;halloween;sign;flying;moon
merged_2062.jpg,a cemetery with many headstones and flags,headstones;many;flags;cemetery
merged_2063.jpg,a heart with many different colors and shapes,shapes;many;colors;heart;different
merged_2064.jpg,two dolphins in the water,dolphins;water;two
merged_2065.jpg,a col of animals and birds in the woods,woods;birds;animals;col
merged_2066.jpg,a drawing of a woman holding a sign,drawing;woman;holding;sign
merged_2067.jpg,a watercolor painting of a bunch of mail boxes,boxes;watercolor;painting;mail;bunch
merged_2068.jpg,"the jungle jungle jungle, disney movies, disney movies, disney and dream, disney world, disney pi",disney;movies;world;jungle;pi;dream
merged_2069.jpg,a close up of a piece of art with a red flower,art;flower;close;piece;red
merged_2070.jpg,a sign that says happy world postcard day from the portland oregon postcard family,day;happy;sign;family;oregon;says;postcard;world;portland
merged_2071.jpg,thanksgiving clipart clipart clipart clipart clipart clipart clipart clipart clipart clip,thanksgiving;clipart;clip
merged_2072.jpg,a woman with a yellow shirt and glasses,woman;glasses;yellow;shirt
merged_2073.jpg,a cartoon character in a spaceship with a spaceship in the background,cartoon;spaceship;character;background
merged_2074.jpg,a drawing of a rabbit and a rabbit with a quote,drawing;rabbit;quote
merged_2075.jpg,a wooden box with a painting of a man on it,wooden;box;painting;man
merged_2076.jpg,a clown with a clown mask on his face,face;clown;mask
merged_2077.jpg,a photo of a forest with a swing chair,swing;forest;photo;chair
merged_2078.jpg,a clock tower in a park with trees,trees;park;tower;clock
merged_2079.jpg,a poster with a quote from president obama,poster;obama;president;quote
merged_2080.jpg,the arenas - the arenas,arenas
merged_2081.jpg,a green teapot with a bird on top,top;green;teapot;bird
merged_2082.jpg,a crossword with the names of the names of the names,names;crossword
merged_2083.jpg,a little girl carrying a bunch of strawberries,girl;strawberries;little;bunch;carrying
merged_2084.jpg,the oklahoma national museum,museum;national;oklahoma
merged_2085.jpg,a field with purple flowers and a mountain in the background,field;purple;background;flowers;mountain
merged_2086.jpg,birds of the world,world;birds
merged_2087.jpg,a man and two boys are sitting in front of a camper,man;two;camper;front;sitting;boys
merged_2088.jpg,a poster for the event,poster;event
merged_2089.jpg,a map of new mexico,map;mexico;new
merged_2090.jpg,a drawing of two bears in the woods,drawing;woods;bears;two
merged_2091.jpg,a view of the mountains from the top of a mountain,view;top;mountains;mountain
merged_2092.jpg,the garden of earthly by leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo,garden;leonardo;earthly
merged_2093.jpg,one love cover art,love;art;one;cover
merged_2094.jpg,a bird perched on a tree branch in the snow,snow;branch;bird;perched;tree
merged_2095.jpg,a poster for the mermaid club,poster;mermaid;club
merged_2096.jpg,a painting of a man on a horse,man;painting;horse
merged_2097.jpg,a rainbow in the sky,rainbow;sky
merged_2098.jpg,a bird sitting on top of a tree stump,stump;sitting;top;bird;tree
merged_2099.jpg,a picture of a mountain range with a lake in the fore,fore;picture;range;mountain;lake
merged_2100.jpg,a child is looking at the moon and a man is looking at it,man;looking;moon;child
merged_2101.jpg,a wolf and a baby wolf are in the grass,baby;wolf;grass
merged_2102.jpg,a map of virginia with the state names,names;map;state;virginia
merged_2103.jpg,a river with trees and water in it,river;trees;water
merged_2104.jpg,"the parthenon temple, athens, greece",temple;parthenon;athens;greece
merged_2105.jpg,a cartoon character in front of a map,cartoon;front;map;character
merged_2106.jpg,a man riding a horse through a river,man;riding;river;horse
merged_2107.jpg,a poster for the great smoky mountain park,park;poster;mountain;smoky;great
merged_2108.jpg,a lake with a pink sky and trees in the background,sky;background;trees;pink;lake
merged_2109.jpg,the map of the united showing the location of the proposed pipeline,pipeline;map;proposed;showing;united;location
merged_2110.jpg,a floral pattern with a leopard and flowers,pattern;flowers;leopard;floral
merged_2111.jpg,a mammoth skull on display in a museum,display;skull;mammoth;museum
merged_2112.jpg,a drawing of a woman in a dress,drawing;woman;dress
merged_2113.jpg,a map of michigan with the state names,names;map;state;michigan
merged_2114.jpg,a drawing of the indian american symbols,drawing;american;symbols;indian
merged_2115.jpg,a map of the island of cleveland,map;cleveland;island
merged_2116.jpg,"the field museum, the field museum, the field museum, the field museum, the field museum,",museum;field
merged_2117.jpg,a pekin bird sitting on a post in the water,sitting;water;bird;pekin;post
merged_2118.jpg,stained glass window in the chapel,stained;glass;window;chapel
merged_2119.jpg,a herd of cattle grazing in a field,field;grazing;cattle;herd
merged_2120.jpg,a mosaic depicting the baptism of jesus and mary,mary;baptism;jesus;depicting;mosaic
merged_2121.jpg,a giant tornt in the forest,forest;giant;tornt
merged_2122.jpg,the cave is filled with stalas,cave;stalas;filled
merged_2123.jpg,a shark swimming in the water,swimming;shark;water
merged_2124.jpg,a parking lot with a lot of cars parked in it,parked;lot;cars;parking
merged_2125.jpg,a col col of a man playing a guitar,man;guitar;col;playing
merged_2126.jpg,a vintage illustration of two hummings,vintage;hummings;illustration;two
